idbinance,pair,price,Date,Datetime
723708,XRPUSDT,1.4,2018-01-28,"2018-01-29 02:00:00"
723707,XRPUSDT,1.32,2018-01-29,"2018-01-30 02:00:00"
723706,XRPUSDT,1.14,2018-01-30,"2018-01-31 02:00:00"
723705,XRPUSDT,1.16,2018-01-31,"2018-02-01 02:00:00"
720242,XRPUSDT,0.96253,2018-02-01,"2018-02-02 02:00:00"
720241,XRPUSDT,0.884784,2018-02-02,"2018-02-03 02:00:00"
720240,XRPUSDT,0.924043,2018-02-03,"2018-02-04 02:00:00"
720239,XRPUSDT,0.815703,2018-02-04,"2018-02-05 02:00:00"
720238,XRPUSDT,0.691799,2018-02-05,"2018-02-06 02:00:00"
720237,XRPUSDT,0.776393,2018-02-06,"2018-02-07 02:00:00"
720236,XRPUSDT,0.723895,2018-02-07,"2018-02-08 02:00:00"
720235,XRPUSDT,0.805263,2018-02-08,"2018-02-09 02:00:00"
720234,XRPUSDT,0.954428,2018-02-09,"2018-02-10 02:00:00"
720233,XRPUSDT,1.07,2018-02-10,"2018-02-11 02:00:00"
720232,XRPUSDT,1,2018-02-11,"2018-02-12 02:00:00"
720231,XRPUSDT,1.08,2018-02-12,"2018-02-13 02:00:00"
720230,XRPUSDT,1.03,2018-02-13,"2018-02-14 02:00:00"
720229,XRPUSDT,1.14,2018-02-14,"2018-02-15 02:00:00"
720228,XRPUSDT,1.15,2018-02-15,"2018-02-16 02:00:00"
720227,XRPUSDT,1.14,2018-02-16,"2018-02-17 02:00:00"
720226,XRPUSDT,1.2,2018-02-17,"2018-02-18 02:00:00"
720225,XRPUSDT,1.12,2018-02-18,"2018-02-19 02:00:00"
720224,XRPUSDT,1.14,2018-02-19,"2018-02-20 02:00:00"
720223,XRPUSDT,1.09,2018-02-20,"2018-02-21 02:00:00"
720222,XRPUSDT,1.02,2018-02-21,"2018-02-22 02:00:00"
720221,XRPUSDT,0.941788,2018-02-22,"2018-02-23 02:00:00"
720220,XRPUSDT,0.998855,2018-02-23,"2018-02-24 02:00:00"
720219,XRPUSDT,0.954402,2018-02-24,"2018-02-25 02:00:00"
720218,XRPUSDT,0.943487,2018-02-25,"2018-02-26 02:00:00"
720217,XRPUSDT,0.956859,2018-02-26,"2018-02-27 02:00:00"
720216,XRPUSDT,0.947305,2018-02-27,"2018-02-28 02:00:00"
720215,XRPUSDT,0.904583,2018-02-28,"2018-03-01 02:00:00"
720214,XRPUSDT,0.928347,2018-03-01,"2018-03-02 02:00:00"
720213,XRPUSDT,0.910144,2018-03-02,"2018-03-03 02:00:00"
720212,XRPUSDT,0.907804,2018-03-03,"2018-03-04 02:00:00"
720211,XRPUSDT,1.01,2018-03-04,"2018-03-05 02:00:00"
720210,XRPUSDT,0.959368,2018-03-05,"2018-03-06 02:00:00"
720209,XRPUSDT,0.922887,2018-03-06,"2018-03-07 02:00:00"
720208,XRPUSDT,0.87121,2018-03-07,"2018-03-08 02:00:00"
720207,XRPUSDT,0.825857,2018-03-08,"2018-03-09 02:00:00"
720206,XRPUSDT,0.849761,2018-03-09,"2018-03-10 02:00:00"
720205,XRPUSDT,0.796627,2018-03-10,"2018-03-11 02:00:00"
720204,XRPUSDT,0.831122,2018-03-11,"2018-03-12 02:00:00"
720203,XRPUSDT,0.801048,2018-03-12,"2018-03-13 02:00:00"
720202,XRPUSDT,0.789711,2018-03-13,"2018-03-14 02:00:00"
720201,XRPUSDT,0.701902,2018-03-14,"2018-03-15 02:00:00"
720200,XRPUSDT,0.697269,2018-03-15,"2018-03-16 02:00:00"
720199,XRPUSDT,0.68926,2018-03-16,"2018-03-17 02:00:00"
720198,XRPUSDT,0.637856,2018-03-17,"2018-03-18 02:00:00"
720197,XRPUSDT,0.658777,2018-03-18,"2018-03-19 02:00:00"
720196,XRPUSDT,0.74908,2018-03-19,"2018-03-20 02:00:00"
720195,XRPUSDT,0.709808,2018-03-20,"2018-03-21 02:00:00"
720194,XRPUSDT,0.693664,2018-03-21,"2018-03-22 02:00:00"
720193,XRPUSDT,0.662743,2018-03-22,"2018-03-23 02:00:00"
720192,XRPUSDT,0.643174,2018-03-23,"2018-03-24 02:00:00"
720191,XRPUSDT,0.641265,2018-03-24,"2018-03-25 02:00:00"
720190,XRPUSDT,0.641875,2018-03-25,"2018-03-26 02:00:00"
720189,XRPUSDT,0.599463,2018-03-26,"2018-03-27 02:00:00"
720188,XRPUSDT,0.577917,2018-03-27,"2018-03-28 02:00:00"
720187,XRPUSDT,0.578002,2018-03-28,"2018-03-29 02:00:00"
720186,XRPUSDT,0.511511,2018-03-29,"2018-03-30 02:00:00"
720185,XRPUSDT,0.509565,2018-03-30,"2018-03-31 02:00:00"
720184,XRPUSDT,0.512353,2018-03-31,"2018-04-01 02:00:00"
720183,XRPUSDT,0.485081,2018-04-01,"2018-04-02 02:00:00"
720182,XRPUSDT,0.500688,2018-04-02,"2018-04-03 02:00:00"
720181,XRPUSDT,0.558044,2018-04-03,"2018-04-04 02:00:00"
720180,XRPUSDT,0.501631,2018-04-04,"2018-04-05 02:00:00"
720179,XRPUSDT,0.495801,2018-04-05,"2018-04-06 02:00:00"
720178,XRPUSDT,0.476431,2018-04-06,"2018-04-07 02:00:00"
720177,XRPUSDT,0.487867,2018-04-07,"2018-04-08 02:00:00"
720176,XRPUSDT,0.500398,2018-04-08,"2018-04-09 02:00:00"
720175,XRPUSDT,0.491855,2018-04-09,"2018-04-10 02:00:00"
720174,XRPUSDT,0.491931,2018-04-10,"2018-04-11 02:00:00"
720173,XRPUSDT,0.539506,2018-04-11,"2018-04-12 02:00:00"
720172,XRPUSDT,0.628737,2018-04-12,"2018-04-13 02:00:00"
720171,XRPUSDT,0.638087,2018-04-13,"2018-04-14 02:00:00"
720170,XRPUSDT,0.632184,2018-04-14,"2018-04-15 02:00:00"
720169,XRPUSDT,0.682534,2018-04-15,"2018-04-16 02:00:00"
720168,XRPUSDT,0.663297,2018-04-16,"2018-04-17 02:00:00"
720167,XRPUSDT,0.656933,2018-04-17,"2018-04-18 02:00:00"
720166,XRPUSDT,0.708932,2018-04-18,"2018-04-19 02:00:00"
720165,XRPUSDT,0.791976,2018-04-19,"2018-04-20 02:00:00"
720164,XRPUSDT,0.924465,2018-04-20,"2018-04-21 02:00:00"
720163,XRPUSDT,0.873103,2018-04-21,"2018-04-22 02:00:00"
720162,XRPUSDT,0.869995,2018-04-22,"2018-04-23 02:00:00"
720161,XRPUSDT,0.876657,2018-04-23,"2018-04-24 02:00:00"
720160,XRPUSDT,0.934781,2018-04-24,"2018-04-25 02:00:00"
720159,XRPUSDT,0.800607,2018-04-25,"2018-04-26 02:00:00"
720158,XRPUSDT,0.852414,2018-04-26,"2018-04-27 02:00:00"
720157,XRPUSDT,0.813885,2018-04-27,"2018-04-28 02:00:00"
720156,XRPUSDT,0.863804,2018-04-28,"2018-04-29 02:00:00"
720155,XRPUSDT,0.872778,2018-04-29,"2018-04-30 02:00:00"
720154,XRPUSDT,0.837938,2018-04-30,"2018-05-01 02:00:00"
720153,XRPUSDT,0.841407,2018-05-01,"2018-05-02 02:00:00"
720152,XRPUSDT,0.859094,2018-05-02,"2018-05-03 02:00:00"
720151,XRPUSDT,0.884466,2018-05-03,"2018-05-04 02:00:00"
136314,XRPUSDT,0.8899,2018-05-04,"2018-05-05 02:00:00"
136315,XRPUSDT,0.9028,2018-05-05,"2018-05-06 02:00:00"
136316,XRPUSDT,0.86483,2018-05-06,"2018-05-07 02:00:00"
136317,XRPUSDT,0.8249,2018-05-07,"2018-05-08 02:00:00"
136318,XRPUSDT,0.80667,2018-05-08,"2018-05-09 02:00:00"
136319,XRPUSDT,0.79481,2018-05-09,"2018-05-10 02:00:00"
136320,XRPUSDT,0.74558,2018-05-10,"2018-05-11 02:00:00"
136321,XRPUSDT,0.6761,2018-05-11,"2018-05-12 02:00:00"
136322,XRPUSDT,0.68522,2018-05-12,"2018-05-13 02:00:00"
136323,XRPUSDT,0.72999,2018-05-13,"2018-05-14 02:00:00"
136324,XRPUSDT,0.72694,2018-05-14,"2018-05-15 02:00:00"
136325,XRPUSDT,0.689,2018-05-15,"2018-05-16 02:00:00"
136326,XRPUSDT,0.70585,2018-05-16,"2018-05-17 02:00:00"
136327,XRPUSDT,0.65849,2018-05-17,"2018-05-18 02:00:00"
136328,XRPUSDT,0.67766,2018-05-18,"2018-05-19 02:00:00"
136329,XRPUSDT,0.67339,2018-05-19,"2018-05-20 02:00:00"
136330,XRPUSDT,0.6994,2018-05-20,"2018-05-21 02:00:00"
136331,XRPUSDT,0.67612,2018-05-21,"2018-05-22 02:00:00"
136332,XRPUSDT,0.63782,2018-05-22,"2018-05-23 02:00:00"
136333,XRPUSDT,0.59198,2018-05-23,"2018-05-24 02:00:00"
136334,XRPUSDT,0.62814,2018-05-24,"2018-05-25 02:00:00"
136335,XRPUSDT,0.60459,2018-05-25,"2018-05-26 02:00:00"
136336,XRPUSDT,0.60852,2018-05-26,"2018-05-27 02:00:00"
136337,XRPUSDT,0.60416,2018-05-27,"2018-05-28 02:00:00"
136338,XRPUSDT,0.54689,2018-05-28,"2018-05-29 02:00:00"
136339,XRPUSDT,0.59998,2018-05-29,"2018-05-30 02:00:00"
136340,XRPUSDT,0.60149,2018-05-30,"2018-05-31 02:00:00"
136341,XRPUSDT,0.6114,2018-05-31,"2018-06-01 02:00:00"
136342,XRPUSDT,0.62151,2018-06-01,"2018-06-02 02:00:00"
136343,XRPUSDT,0.64269,2018-06-02,"2018-06-03 02:00:00"
136344,XRPUSDT,0.6901,2018-06-03,"2018-06-04 02:00:00"
136345,XRPUSDT,0.65507,2018-06-04,"2018-06-05 02:00:00"
136346,XRPUSDT,0.67464,2018-06-05,"2018-06-06 02:00:00"
136347,XRPUSDT,0.6741,2018-06-06,"2018-06-07 02:00:00"
136348,XRPUSDT,0.67756,2018-06-07,"2018-06-08 02:00:00"
136349,XRPUSDT,0.6721,2018-06-08,"2018-06-09 02:00:00"
136350,XRPUSDT,0.6574,2018-06-09,"2018-06-10 02:00:00"
136351,XRPUSDT,0.58201,2018-06-10,"2018-06-11 02:00:00"
136352,XRPUSDT,0.59989,2018-06-11,"2018-06-12 02:00:00"
136353,XRPUSDT,0.5556,2018-06-12,"2018-06-13 02:00:00"
136354,XRPUSDT,0.52862,2018-06-13,"2018-06-14 02:00:00"
136355,XRPUSDT,0.55769,2018-06-14,"2018-06-15 02:00:00"
136356,XRPUSDT,0.53258,2018-06-15,"2018-06-16 02:00:00"
136357,XRPUSDT,0.53275,2018-06-16,"2018-06-17 02:00:00"
136358,XRPUSDT,0.52617,2018-06-17,"2018-06-18 02:00:00"
136359,XRPUSDT,0.5387,2018-06-18,"2018-06-19 02:00:00"
136360,XRPUSDT,0.54834,2018-06-19,"2018-06-20 02:00:00"
136361,XRPUSDT,0.53916,2018-06-20,"2018-06-21 02:00:00"
136362,XRPUSDT,0.53457,2018-06-21,"2018-06-22 02:00:00"
136363,XRPUSDT,0.48216,2018-06-22,"2018-06-23 02:00:00"
136364,XRPUSDT,0.49005,2018-06-23,"2018-06-24 02:00:00"
136365,XRPUSDT,0.47331,2018-06-24,"2018-06-25 02:00:00"
136366,XRPUSDT,0.48125,2018-06-25,"2018-06-26 02:00:00"
136367,XRPUSDT,0.453,2018-06-26,"2018-06-27 02:00:00"
136368,XRPUSDT,0.4701,2018-06-27,"2018-06-28 02:00:00"
136369,XRPUSDT,0.44575,2018-06-28,"2018-06-29 02:00:00"
136370,XRPUSDT,0.45321,2018-06-29,"2018-06-30 02:00:00"
136371,XRPUSDT,0.46796,2018-06-30,"2018-07-01 02:00:00"
1783,XRPUSDT,0.48061,2018-07-01,"2018-07-02 02:00:00"
17102,XRPUSDT,0.49485,2018-07-02,"2018-07-03 00:00:05"
111836,XRPUSDT,0.49647,2018-07-03,"2018-07-04 00:06:07"
136375,XRPUSDT,0.485,2018-07-04,"2018-07-05 00:05:22"
216677,XRPUSDT,0.4721,2018-07-05,"2018-07-06 00:01:24"
269849,XRPUSDT,0.47509,2018-07-06,"2018-07-07 00:03:02"
323129,XRPUSDT,0.46711,2018-07-07,"2018-07-08 00:03:00"
376409,XRPUSDT,0.48634,2018-07-08,"2018-07-09 00:03:03"
428209,XRPUSDT,0.47896,2018-07-09,"2018-07-10 00:01:12"
479269,XRPUSDT,0.44815,2018-07-10,"2018-07-11 00:09:51"
531439,XRPUSDT,0.44839,2018-07-11,"2018-07-12 00:48:52"
581759,XRPUSDT,0.43276,2018-07-12,"2018-07-13 00:09:24"
632079,XRPUSDT,0.43648,2018-07-13,"2018-07-14 00:01:46"
683139,XRPUSDT,0.43901,2018-07-14,"2018-07-15 00:25:55"
744225,XRPUSDT,0.4491,2018-07-15,"2018-07-16 00:06:39"
797135,XRPUSDT,0.47299,2018-07-16,"2018-07-17 00:05:33"
850076,XRPUSDT,0.51527,2018-07-17,"2018-07-18 00:09:57"
898335,XRPUSDT,0.48463,2018-07-18,"2018-07-19 00:00:50"
950555,XRPUSDT,0.47899,2018-07-19,"2018-07-20 00:03:58"
1003148,XRPUSDT,0.43485,2018-07-20,"2018-07-21 00:01:26"
1056860,XRPUSDT,0.45598,2018-07-21,"2018-07-22 00:01:28"
1110199,XRPUSDT,0.44837,2018-07-22,"2018-07-23 00:00:31"
1163956,XRPUSDT,0.44801,2018-07-23,"2018-07-24 00:00:36"
1217452,XRPUSDT,0.45511,2018-07-24,"2018-07-25 00:06:00"
1270700,XRPUSDT,0.46279,2018-07-25,"2018-07-26 00:05:09"
1321460,XRPUSDT,0.45042,2018-07-26,"2018-07-27 00:05:30"
1373724,XRPUSDT,0.45969,2018-07-27,"2018-07-28 00:03:01"
1425612,XRPUSDT,0.45291,2018-07-28,"2018-07-29 00:07:38"
1479390,XRPUSDT,0.45277,2018-07-29,"2018-07-30 00:06:53"
1531410,XRPUSDT,0.44707,2018-07-30,"2018-07-31 00:19:36"
1582568,XRPUSDT,0.43265,2018-07-31,"2018-08-01 00:03:56"
1636148,XRPUSDT,0.4363,2018-08-01,"2018-08-02 00:01:09"
1688588,XRPUSDT,0.42929,2018-08-02,"2018-08-03 00:00:54"
1749388,XRPUSDT,0.44082,2018-08-03,"2018-08-04 00:06:54"
1804108,XRPUSDT,0.42764,2018-08-04,"2018-08-05 00:06:54"
1858828,XRPUSDT,0.4339,2018-08-05,"2018-08-06 00:06:56"
1919628,XRPUSDT,0.41623,2018-08-06,"2018-08-07 00:06:17"
1975868,XRPUSDT,0.38207,2018-08-07,"2018-08-08 00:05:44"
2040954,XRPUSDT,0.32887,2018-08-08,"2018-08-09 00:08:22"
2097654,XRPUSDT,0.34838,2018-08-09,"2018-08-10 00:04:14"
2152086,XRPUSDT,0.31402,2018-08-10,"2018-08-11 00:04:17"
2207074,XRPUSDT,0.30625,2018-08-11,"2018-08-12 00:08:12"
2210095,XRPUSDT,0.2991,2018-08-12,"2018-08-13 00:05:49"
2212888,XRPUSDT,0.277,2018-08-13,"2018-08-14 00:08:47"
2215624,XRPUSDT,0.26413,2018-08-14,"2018-08-15 00:08:49"
